0:00,40.5
0:30,49.6
1:00,67.3
1:30,74.6
2:00,86.9
2:30,90.3
3:00,94.8
3:30,95.6
4:00,96.3
4:30,95.8
5:00,93.3
5:30,90.2
6:00,78.7
6:30,70.3
7:00,50.3
7:30,39.8
8:00,21.7
8:30,14.7
9:00,6.6
9:30,5.2
10:00,2.7
10:30,2.0
11:00,1.1
11:30,1.1
12:00,1.5
12:30,1.9
13:00,2.1
13:30,2.2
14:00,2.3
14:30,2.3
15:00,2.3
15:30,2.3
16:00,2.3
16:30,2.3
17:00,2.2
17:30,2.0
18:00,1.8
18:30,1.5
19:00,0.8
19:30,0.5
20:00,0.2
20:30,0.3
21:00,0.3
21:30,0.7
22:00,3.0
22:30,5.6
23:00,15.4
23:30,22.5
0:00,0.0
0:00,0.0
